DATE ADDED TO CATALOG,PUBMEDID,FIRST AUTHOR,DATE,JOURNAL,LINK,STUDY,DISEASE/TRAIT,INITIAL SAMPLE SIZE,REPLICATION SAMPLE SIZE,REGION,CHR_ID,CHR_POS,REPORTED GENE(S),MAPPED_GENE,UPSTREAM_GENE_ID,DOWNSTREAM_GENE_ID,SNP_GENE_IDS,UPSTREAM_GENE_DISTANCE,DOWNSTREAM_GENE_DISTANCE,STRONGEST SNP-RISK ALLELE,SNPS,MERGED,SNP_ID_CURRENT,CONTEXT,INTERGENIC,RISK ALLELE FREQUENCY,P-VALUE,PVALUE_MLOG,P-VALUE (TEXT),OR or BETA,95% CI (TEXT),PLATFORM [SNPS PASSING QC],CNV,MAPPED_TRAIT,MAPPED_TRAIT_URI,STUDY ACCESSION,GENOTYPING TECHNOLOGY
2022-08-18,35589863,Gouveia C,2022-05-19,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35589863,Genome-wide association of polygenic risk extremes for Alzheimer's disease in the UK Biobank.,Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile),"18,892 European ancestry high risk individuals, 18,892 European ancestry low risk individuals",NA,12q24.13,12,112778888,,RPH3A,,,ENSG00000089169,,,rs4238032-?,rs4238032,0,4238032,intron_variant,0,NR,9E-11,10.045757490560700,,,,NR [NR],N,"Alzheimer disease, polygenic risk score","http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0030082",GCST90132260,Genome-wide genotyping array
2022-08-18,35589863,Gouveia C,2022-05-19,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35589863,Genome-wide association of polygenic risk extremes for Alzheimer's disease in the UK Biobank.,Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile),"18,892 European ancestry high risk individuals, 18,892 European ancestry low risk individuals",NA,19q13.32,19,45231493,,"MARK4, EXOC3L2",,,"ENSG00000007047, ENSG00000283632",,,rs62118504-?,rs62118504,0,62118504,intron_variant,0,NR,5E-44,43.30102999566400,,,,NR [NR],N,"Alzheimer disease, polygenic risk score","http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0030082",GCST90132260,Genome-wide genotyping array
2022-08-18,35589863,Gouveia C,2022-05-19,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35589863,Genome-wide association of polygenic risk extremes for Alzheimer's disease in the UK Biobank.,Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile),"18,892 European ancestry high risk individuals, 18,892 European ancestry low risk individuals",NA,19q13.31,19,44621900,,IGSF23,,,ENSG00000216588,,,rs62119263-?,rs62119263,0,62119263,intron_variant,0,NR,5E-13,12.301029995664000,,,,NR [NR],N,"Alzheimer disease, polygenic risk score","http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0030082",GCST90132260,Genome-wide genotyping array
2022-08-18,35589863,Gouveia C,2022-05-19,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35589863,Genome-wide association of polygenic risk extremes for Alzheimer's disease in the UK Biobank.,Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile),"18,892 European ancestry high risk individuals, 18,892 European ancestry low risk individuals",NA,2p14,2,64826054,,RN7SL341P - Y_RNA,ENSG00000275588,ENSG00000280632,,8379,8002,rs62137344-?,rs62137344,0,62137344,intergenic_variant,1,NR,7E-19,18.154901959985700,,0.82,[0.78-0.86],NR [NR],N,"Alzheimer disease, polygenic risk score","http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0030082",GCST90132260,Genome-wide genotyping array
2022-08-18,35589863,Gouveia C,2022-05-19,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35589863,Genome-wide association of polygenic risk extremes for Alzheimer's disease in the UK Biobank.,Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile),"18,892 European ancestry high risk individuals, 18,892 European ancestry low risk individuals",NA,3p12.1,3,84716539,,LINC00971,,,ENSG00000242641,,,rs62255507-?,rs62255507,0,62255507,intron_variant,0,NR,1E-08,8,,,,NR [NR],N,"Alzheimer disease, polygenic risk score","http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0030082",GCST90132260,Genome-wide genotyping array
2022-08-18,35589863,Gouveia C,2022-05-19,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35589863,Genome-wide association of polygenic risk extremes for Alzheimer's disease in the UK Biobank.,Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile),"18,892 European ancestry high risk individuals, 18,892 European ancestry low risk individuals",NA,3p12.1,3,84154067,,SRRM1P2 - LINC00971,ENSG00000242195,ENSG00000242641,,215831,484338,rs62258410-?,rs62258410,0,62258410,intergenic_variant,1,NR,4E-11,10.397940008672000,,,,NR [NR],N,"Alzheimer disease, polygenic risk score","http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0030082",GCST90132260,Genome-wide genotyping array
2022-08-18,35589863,Gouveia C,2022-05-19,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35589863,Genome-wide association of polygenic risk extremes for Alzheimer's disease in the UK Biobank.,Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile),"18,892 European ancestry high risk individuals, 18,892 European ancestry low risk individuals",NA,4p12,4,46914132,,COX7B2 - GABRA4,ENSG00000170516,ENSG00000109158,,4887,4768,rs62303695-?,rs62303695,0,62303695,upstream_gene_variant,1,NR,1E-08,8,,,,NR [NR],N,"Alzheimer disease, polygenic risk score","http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0030082",GCST90132260,Genome-wide genotyping array
2022-08-18,35589863,Gouveia C,2022-05-19,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35589863,Genome-wide association of polygenic risk extremes for Alzheimer's disease in the UK Biobank.,Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile),"18,892 European ancestry high risk individuals, 18,892 European ancestry low risk individuals",NA,5p15.33,5,4096805,,IRX1 - LINC02063,ENSG00000170549,ENSG00000250921,,495402,38833,rs62334698-?,rs62334698,0,62334698,intergenic_variant,1,NR,2E-08,7.698970004336020,,,,NR [NR],N,"Alzheimer disease, polygenic risk score","http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0030082",GCST90132260,Genome-wide genotyping array
2022-08-18,35589863,Gouveia C,2022-05-19,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35589863,Genome-wide association of polygenic risk extremes for Alzheimer's disease in the UK Biobank.,Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile),"18,892 European ancestry high risk individuals, 18,892 European ancestry low risk individuals",NA,5q13.2,5,72361587,,PTCD2,,,ENSG00000049883,,,rs62364788-?,rs62364788,0,62364788,3_prime_UTR_variant,0,NR,2E-09,8.698970004336020,,,,NR [NR],N,"Alzheimer disease, polygenic risk score","http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0030082",GCST90132260,Genome-wide genotyping array
2022-08-18,35589863,Gouveia C,2022-05-19,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35589863,Genome-wide association of polygenic risk extremes for Alzheimer's disease in the UK Biobank.,Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile),"18,892 European ancestry high risk individuals, 18,892 European ancestry low risk individuals",NA,5q14.3,5,87002714,,LINC02059 - MIR4280HG,ENSG00000250544,ENSG00000233828,,252937,46144,rs62375397-?,rs62375397,0,62375397,intron_variant,1,NR,3E-09,8.522878745280340,,,,NR [NR],N,"Alzheimer disease, polygenic risk score","http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0030082",GCST90132260,Genome-wide genotyping array
2022-08-18,35589863,Gouveia C,2022-05-19,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35589863,Genome-wide association of polygenic risk extremes for Alzheimer's disease in the UK Biobank.,Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile),"18,892 European ancestry high risk individuals, 18,892 European ancestry low risk individuals",NA,6q11.1,6,61136320,,RBBP4P3 - MTRNR2L9,ENSG00000276290,ENSG00000255633,,261678,438008,rs62425025-?,rs62425025,0,62425025,intergenic_variant,1,NR,4E-22,21.397940008672000,,1.16,[1.12-1.19],NR [NR],N,"Alzheimer disease, polygenic risk score","http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0030082",GCST90132260,Genome-wide genotyping array
2022-08-18,35589863,Gouveia C,2022-05-19,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35589863,Genome-wide association of polygenic risk extremes for Alzheimer's disease in the UK Biobank.,Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile),"18,892 European ancestry high risk individuals, 18,892 European ancestry low risk individuals",NA,8p11.21,8,42812289,,CHRNA6 - THAP1,ENSG00000147434,ENSG00000131931,,15897,24385,rs62515894-?,rs62515894,0,62515894,intergenic_variant,1,NR,7E-17,16.154901959985700,,1.31,[1.23-1.4],NR [NR],N,"Alzheimer disease, polygenic risk score","http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0030082",GCST90132260,Genome-wide genotyping array
2022-08-18,35589863,Gouveia C,2022-05-19,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35589863,Genome-wide association of polygenic risk extremes for Alzheimer's disease in the UK Biobank.,Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile),"18,892 European ancestry high risk individuals, 18,892 European ancestry low risk individuals",NA,19q13.31,19,44458337,,ZNF229 - ZNF285B,ENSG00000278318,ENSG00000176761,,9759,9304,rs63749402-?,rs63749402,1,4027523,intergenic_variant,1,NR,3E-08,7.522878745280340,,,,NR [NR],N,"Alzheimer disease, polygenic risk score","http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0030082",GCST90132260,Genome-wide genotyping array
2022-08-18,35589863,Gouveia C,2022-05-19,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35589863,Genome-wide association of polygenic risk extremes for Alzheimer's disease in the UK Biobank.,Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile),"18,892 European ancestry high risk individuals, 18,892 European ancestry low risk individuals",NA,16p12.3,16,16801001,,NPIPA7 - TCERG1P2,ENSG00000214967,ENSG00000260675,,407047,293350,rs6498627-?,rs6498627,0,6498627,intergenic_variant,1,NR,4E-08,7.3979400086720400,,,,NR [NR],N,"Alzheimer disease, polygenic risk score","http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0030082",GCST90132260,Genome-wide genotyping array
2022-08-18,35589863,Gouveia C,2022-05-19,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35589863,Genome-wide association of polygenic risk extremes for Alzheimer's disease in the UK Biobank.,Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile),"18,892 European ancestry high risk individuals, 18,892 European ancestry low risk individuals",NA,12q22,12,94801517,,TMCC3 - KRT19P2,ENSG00000057704,ENSG00000216306,,150960,32630,rs6538539-?,rs6538539,0,6538539,intergenic_variant,1,NR,2E-08,7.698970004336020,,,,NR [NR],N,"Alzheimer disease, polygenic risk score","http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0030082",GCST90132260,Genome-wide genotyping array
2022-08-18,35589863,Gouveia C,2022-05-19,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35589863,Genome-wide association of polygenic risk extremes for Alzheimer's disease in the UK Biobank.,Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile),"18,892 European ancestry high risk individuals, 18,892 European ancestry low risk individuals",NA,12q21.31,12,83974585,,RPL6P25 - SLC6A15,ENSG00000213270,ENSG00000072041,,822395,884906,rs6539809-?,rs6539809,0,6539809,intron_variant,1,NR,4E-10,9.397940008672040,,,,NR [NR],N,"Alzheimer disease, polygenic risk score","http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0030082",GCST90132260,Genome-wide genotyping array
2022-08-18,35589863,Gouveia C,2022-05-19,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35589863,Genome-wide association of polygenic risk extremes for Alzheimer's disease in the UK Biobank.,Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile),"18,892 European ancestry high risk individuals, 18,892 European ancestry low risk individuals",NA,2p22.2,2,37316228,,PRKD3,,,ENSG00000115825,,,rs6544066-?,rs6544066,0,6544066,intron_variant,0,NR,3E-08,7.522878745280340,,,,NR [NR],N,"Alzheimer disease, polygenic risk score","http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0030082",GCST90132260,Genome-wide genotyping array
2022-08-18,35589863,Gouveia C,2022-05-19,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35589863,Genome-wide association of polygenic risk extremes for Alzheimer's disease in the UK Biobank.,Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile),"18,892 European ancestry high risk individuals, 18,892 European ancestry low risk individuals",NA,1q42.12,1,225361310,,DNAH14,,,ENSG00000185842,,,rs6673285-?,rs6673285,0,6673285,intron_variant,0,NR,1E-09,9,,,,NR [NR],N,"Alzheimer disease, polygenic risk score","http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0030082",GCST90132260,Genome-wide genotyping array
2022-08-18,35589863,Gouveia C,2022-05-19,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35589863,Genome-wide association of polygenic risk extremes for Alzheimer's disease in the UK Biobank.,Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile),"18,892 European ancestry high risk individuals, 18,892 European ancestry low risk individuals",NA,1q32.2,1,207228879,,C4BPAP2,,,ENSG00000232621,,,rs6696130-?,rs6696130,0,6696130,intron_variant,0,NR,3E-11,10.522878745280300,,,,NR [NR],N,"Alzheimer disease, polygenic risk score","http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0030082",GCST90132260,Genome-wide genotyping array
2022-08-18,35589863,Gouveia C,2022-05-19,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35589863,Genome-wide association of polygenic risk extremes for Alzheimer's disease in the UK Biobank.,Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile),"18,892 European ancestry high risk individuals, 18,892 European ancestry low risk individuals",NA,3q22.3,3,136079554,,PPP2R3A,,,ENSG00000073711,,,rs6771887-?,rs6771887,0,6771887,intron_variant,0,NR,4E-10,9.397940008672040,,,,NR [NR],N,"Alzheimer disease, polygenic risk score","http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0030082",GCST90132260,Genome-wide genotyping array
2022-08-18,35589863,Gouveia C,2022-05-19,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35589863,Genome-wide association of polygenic risk extremes for Alzheimer's disease in the UK Biobank.,Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile),"18,892 European ancestry high risk individuals, 18,892 European ancestry low risk individuals",NA,3p12.1,3,85093720,,CADM2,,,ENSG00000175161,,,rs6798922-?,rs6798922,0,6798922,intron_variant,0,NR,2E-08,7.698970004336020,,,,NR [NR],N,"Alzheimer disease, polygenic risk score","http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0030082",GCST90132260,Genome-wide genotyping array
2022-08-18,35589863,Gouveia C,2022-05-19,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35589863,Genome-wide association of polygenic risk extremes for Alzheimer's disease in the UK Biobank.,Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile),"18,892 European ancestry high risk individuals, 18,892 European ancestry low risk individuals",NA,11q14.2,11,86004989,,PICALM,,,ENSG00000073921,,,rs680119-?,rs680119,0,680119,intron_variant,0,NR,7E-10,9.154901959985740,,,,NR [NR],N,"Alzheimer disease, polygenic risk score","http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0030082",GCST90132260,Genome-wide genotyping array
2022-08-18,35589863,Gouveia C,2022-05-19,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35589863,Genome-wide association of polygenic risk extremes for Alzheimer's disease in the UK Biobank.,Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile),"18,892 European ancestry high risk individuals, 18,892 European ancestry low risk individuals",NA,11q14.1,11,85877501,,CCDC83,,,ENSG00000150676,,,rs68059633-?,rs68059633,0,68059633,intron_variant,0,NR,2E-11,10.698970004336000,,,,NR [NR],N,"Alzheimer disease, polygenic risk score","http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0030082",GCST90132260,Genome-wide genotyping array
2022-08-18,35589863,Gouveia C,2022-05-19,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35589863,Genome-wide association of polygenic risk extremes for Alzheimer's disease in the UK Biobank.,Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile),"18,892 European ancestry high risk individuals, 18,892 European ancestry low risk individuals",NA,4q31.3,4,150840447,,LRBA,,,ENSG00000198589,,,rs6846361-?,rs6846361,0,6846361,intron_variant,0,NR,4E-10,9.397940008672040,,,,NR [NR],N,"Alzheimer disease, polygenic risk score","http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0030082",GCST90132260,Genome-wide genotyping array
2022-08-18,35589863,Gouveia C,2022-05-19,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35589863,Genome-wide association of polygenic risk extremes for Alzheimer's disease in the UK Biobank.,Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile),"18,892 European ancestry high risk individuals, 18,892 European ancestry low risk individuals",NA,6p11.2,6,57256886,,RAB23 - PRIM2,ENSG00000112210,ENSG00000146143,,34579,57919,rs6904307-?,rs6904307,0,6904307,intergenic_variant,1,NR,6E-21,20.221848749616400,,1.24,[1.19-1.3],NR [NR],N,"Alzheimer disease, polygenic risk score","http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0030082",GCST90132260,Genome-wide genotyping array
2022-08-18,35589863,Gouveia C,2022-05-19,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35589863,Genome-wide association of polygenic risk extremes for Alzheimer's disease in the UK Biobank.,Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile),"18,892 European ancestry high risk individuals, 18,892 European ancestry low risk individuals",NA,6q11.1,6,60954926,,RBBP4P3 - MTRNR2L9,ENSG00000276290,ENSG00000255633,,80284,619402,rs6916215-?,rs6916215,0,6916215,intergenic_variant,1,NR,3E-16,15.522878745280300,,1.15,[1.11-1.18],NR [NR],N,"Alzheimer disease, polygenic risk score","http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0030082",GCST90132260,Genome-wide genotyping array
2022-08-18,35589863,Gouveia C,2022-05-19,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35589863,Genome-wide association of polygenic risk extremes for Alzheimer's disease in the UK Biobank.,Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile),"18,892 European ancestry high risk individuals, 18,892 European ancestry low risk individuals",NA,6q12,6,66979214,,RNU7-66P - RNA5SP208,ENSG00000238949,ENSG00000251965,,250310,488017,rs6916381-?,rs6916381,0,6916381,intergenic_variant,1,NR,1E-08,8,,,,NR [NR],N,"Alzheimer disease, polygenic risk score","http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0030082",GCST90132260,Genome-wide genotyping array
2022-08-18,35589863,Gouveia C,2022-05-19,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35589863,Genome-wide association of polygenic risk extremes for Alzheimer's disease in the UK Biobank.,Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile),"18,892 European ancestry high risk individuals, 18,892 European ancestry low risk individuals",NA,6p22.2,6,26571937,,HMGN4 - ABT1,ENSG00000182952,ENSG00000146109,,25004,25016,rs6925895-?,rs6925895,0,6925895,intron_variant,1,NR,1E-08,8,,,,NR [NR],N,"Alzheimer disease, polygenic risk score","http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0030082",GCST90132260,Genome-wide genotyping array
2022-08-18,35589863,Gouveia C,2022-05-19,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35589863,Genome-wide association of polygenic risk extremes for Alzheimer's disease in the UK Biobank.,Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile),"18,892 European ancestry high risk individuals, 18,892 European ancestry low risk individuals",NA,7q11.21,7,67373390,,STAG3L4 - MTATP6P21,ENSG00000106610,ENSG00000226392,,10440,254441,rs6957404-?,rs6957404,0,6957404,intergenic_variant,1,NR,8E-09,8.096910013008060,,,,NR [NR],N,"Alzheimer disease, polygenic risk score","http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0030082",GCST90132260,Genome-wide genotyping array
2022-08-18,35589863,Gouveia C,2022-05-19,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35589863,Genome-wide association of polygenic risk extremes for Alzheimer's disease in the UK Biobank.,Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile),"18,892 European ancestry high risk individuals, 18,892 European ancestry low risk individuals",NA,8q22.2,8,98624001,,STK3,,,ENSG00000104375,,,rs6992925-?,rs6992925,0,6992925,intron_variant,0,NR,8E-09,8.096910013008060,,,,NR [NR],N,"Alzheimer disease, polygenic risk score","http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0030082",GCST90132260,Genome-wide genotyping array
2022-08-18,35589863,Gouveia C,2022-05-19,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35589863,Genome-wide association of polygenic risk extremes for Alzheimer's disease in the UK Biobank.,Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile),"18,892 European ancestry high risk individuals, 18,892 European ancestry low risk individuals",NA,2q24.1,2,155612500,,RNU6-546P - LINC01876,ENSG00000206718,ENSG00000226383,,281973,399030,rs707122-?,rs707122,0,707122,intron_variant,1,NR,1E-10,10,,,,NR [NR],N,"Alzheimer disease, polygenic risk score","http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0030082",GCST90132260,Genome-wide genotyping array
2022-08-18,35589863,Gouveia C,2022-05-19,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35589863,Genome-wide association of polygenic risk extremes for Alzheimer's disease in the UK Biobank.,Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile),"18,892 European ancestry high risk individuals, 18,892 European ancestry low risk individuals",NA,10p11.21,10,35035691,,CUL2,,,ENSG00000108094,,,rs7079205-?,rs7079205,0,7079205,non_coding_transcript_exon_variant,0,NR,2E-10,9.698970004336020,,,,NR [NR],N,"Alzheimer disease, polygenic risk score","http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0030082",GCST90132260,Genome-wide genotyping array
2022-08-18,35589863,Gouveia C,2022-05-19,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35589863,Genome-wide association of polygenic risk extremes for Alzheimer's disease in the UK Biobank.,Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile),"18,892 European ancestry high risk individuals, 18,892 European ancestry low risk individuals",NA,10q21.3,10,66848362,,CTNNA3,,,ENSG00000183230,,,rs7099541-?,rs7099541,0,7099541,intron_variant,0,NR,5E-08,7.301029995663980,,,,NR [NR],N,"Alzheimer disease, polygenic risk score","http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0030082",GCST90132260,Genome-wide genotyping array
2022-08-18,35589863,Gouveia C,2022-05-19,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35589863,Genome-wide association of polygenic risk extremes for Alzheimer's disease in the UK Biobank.,Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile),"18,892 European ancestry high risk individuals, 18,892 European ancestry low risk individuals",NA,7q11.21,7,64493618,,ZNF680P1 - HNRNPCP7,ENSG00000228014,ENSG00000228653,,22965,7207,rs71055224-?,rs71055224,0,71055224,intergenic_variant,1,NR,3E-11,10.522878745280300,,,,NR [NR],N,"Alzheimer disease, polygenic risk score","http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0030082",GCST90132260,Genome-wide genotyping array
2022-08-18,35589863,Gouveia C,2022-05-19,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35589863,Genome-wide association of polygenic risk extremes for Alzheimer's disease in the UK Biobank.,Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile),"18,892 European ancestry high risk individuals, 18,892 European ancestry low risk individuals",NA,11q12.1,11,58573011,,LPXN,,,ENSG00000110031,,,rs7110210-?,rs7110210,0,7110210,intron_variant,0,NR,5E-10,9.301029995663980,,,,NR [NR],N,"Alzheimer disease, polygenic risk score","http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0030082",GCST90132260,Genome-wide genotyping array
2022-08-18,35589863,Gouveia C,2022-05-19,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35589863,Genome-wide association of polygenic risk extremes for Alzheimer's disease in the UK Biobank.,Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile),"18,892 European ancestry high risk individuals, 18,892 European ancestry low risk individuals",NA,11p11.2,11,46980357,,C11orf49,,,ENSG00000149179,,,rs7130812-?,rs7130812,0,7130812,intron_variant,0,NR,1E-08,8,,,,NR [NR],N,"Alzheimer disease, polygenic risk score","http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0030082",GCST90132260,Genome-wide genotyping array
2022-08-18,35589863,Gouveia C,2022-05-19,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35589863,Genome-wide association of polygenic risk extremes for Alzheimer's disease in the UK Biobank.,Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile),"18,892 European ancestry high risk individuals, 18,892 European ancestry low risk individuals",NA,4q26,4,118306104,,PRSS12,,,ENSG00000164099,,,rs71608363-?,rs71608363,0,71608363,intron_variant,0,NR,7E-09,8.154901959985740,,,,NR [NR],N,"Alzheimer disease, polygenic risk score","http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0030082",GCST90132260,Genome-wide genotyping array
2022-08-18,35589863,Gouveia C,2022-05-19,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35589863,Genome-wide association of polygenic risk extremes for Alzheimer's disease in the UK Biobank.,Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile),"18,892 European ancestry high risk individuals, 18,892 European ancestry low risk individuals",NA,15q24.1,15,74268022,,CCDC33,,,ENSG00000140481,,,rs7163055-?,rs7163055,0,7163055,intron_variant,0,NR,1E-08,8,,,,NR [NR],N,"Alzheimer disease, polygenic risk score","http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0030082",GCST90132260,Genome-wide genotyping array
2022-08-18,35589863,Gouveia C,2022-05-19,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35589863,Genome-wide association of polygenic risk extremes for Alzheimer's disease in the UK Biobank.,Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile),"18,892 European ancestry high risk individuals, 18,892 European ancestry low risk individuals",NA,5q31.3,5,140361785,,SLC4A9,,,ENSG00000113073,,,rs717097-?,rs717097,0,717097,intron_variant,0,NR,1E-20,20,,0.87,[0.85-0.9],NR [NR],N,"Alzheimer disease, polygenic risk score","http://purl.obolibrary.org/obo/MONDO_0004975, http://www.ebi.ac.uk/efo/EFO_0030082",GCST90132260,Genome-wide genotyping array
